,dts_gnf_off,usd_gnf_off,eur_gnf_off,usd_gnf_p,eur_gnf_p,usd_gnf_gap,eur_gnf_gap
2017.03.10,12516.11,9295.00,9807.16,9368.33,9831.67,0.01,0.00
2017.03.13,12533.06,9301.01,9864.64,9380.00,9866.67,0.01,0.00
2017.03.14,12535.34,9275.00,9889.93,9370.00,9832.67,0.01,-0.01
2017.03.15,12519.18,9281.94,9867.62,9370.00,9838.33,0.01,0.00
2017.03.16,12547.34,9297.10,9875.38,9380.00,9883.33,0.01,0.00
2017.03.17,12607.37,9297.00,9971.96,9376.67,9883.33,0.01,-0.01
2017.03.20,12622.97,9303.37,9989.02,9375.00,9918.33,0.01,-0.01
2017.03.21,12630.59,9303.00,10002.58,9370.00,9993.33,0.01,0.00
2017.03.22,12654.88,9295.29,10040.77,9356.67,9950.00,0.01,-0.01
2017.03.23,12589.19,9244.86,9990.92,9346.67,9965.00,0.01,0.00
2017.03.24,12627.90,9270.00,9998.62,9345.00,9964.17,0.01,0.00
2017.03.27,12629.41,9265.12,10010.96,9358.33,9955.00,0.01,-0.01
2017.03.28,12618.36,9230.00,10050.55,9318.33,9961.67,0.01,-0.01
2017.03.29,12636.99,9251.83,10046.56,9255.00,9966.67,0.00,-0.01
2017.03.30,12563.23,9225.02,9915.05,9241.67,9981.67,0.00,0.01
2017.03.31,12511.22,9200.00,9878.05,9240.00,9991.67,0.00,0.01
2017.04.03,12487.51,9203.32,9839.27,9248.33,9970.00,0.00,0.01
2017.04.04,12482.60,9200.00,9808.11,9258.33,9945.00,0.01,0.01
2017.04.05,12477.38,9197.03,9795.75,9266.67,9943.33,0.01,0.01
2017.04.06,12481.60,9194.26,9817.62,9253.33,9950.00,0.01,0.01
2017.04.07,12456.73,9180.00,9791.39,9240.00,9913.33,0.01,0.01
2017.04.10,12441.65,9178.71,9756.97,9258.33,9913.33,0.01,0.02
2017.04.11,12375.43,9150.00,9678.86,9270.00,9931.67,0.01,0.03
2017.04.12,12392.57,9148.36,9711.90,9260.00,9923.33,0.01,0.02
2017.04.13,12400.46,9145.08,9698.35,9251.67,9861.67,0.01,0.02
2017.04.14,12424.34,9145.00,9721.13,9256.67,9875.00,0.01,0.02
2017.04.18,12422.10,9139.08,9719.37,9230.00,9867.50,0.01,0.02
2017.04.19,12440.72,9141.02,9764.44,9230.00,9867.50,0.01,0.01
2017.04.20,12468.13,9135.19,9797.49,9231.67,9810.00,0.01,0.00
2017.04.21,12473.05,9135.00,9815.55,9226.67,9814.17,0.01,0.00
2017.04.24,12445.32,9130.24,9767.62,9246.67,9833.33,0.01,0.01
2017.04.25,12498.15,9133.85,9908.40,9213.37,9835.34,0.01,-0.01
2017.04.26,12499.36,9130.76,9944.30,9211.22,9912.33,0.01,0.00
2017.04.27,12501.95,9135.98,9951.81,9200.26,9910.25,0.01,0.00
2017.04.28,12506.62,9135.00,9939.79,9201.33,9908.33,0.01,0.00
2017.05.02,12504.01,9130.73,9968.39,9188.33,9917.50,0.01,-0.01
2017.05.03,12506.76,9133.03,9968.71,9177.50,9901.67,0.00,-0.01
2017.05.04,12507.21,9134.22,9973.65,9173.33,9899.17,0.00,-0.01
2017.05.05,12496.85,9129.00,9975.26,9221.67,9925.00,0.01,-0.01
2017.05.08,12508.02,9125.38,10002.33,9226.67,9906.67,0.01,-0.01
2017.05.09,12498.03,9120.00,9975.45,9220.00,9913.33,0.01,-0.01
2017.05.10,12469.08,9123.15,9933.29,9205.00,9883.33,0.01,-0.01
2017.05.11,12463.66,9124.10,9928.84,9215.00,9866.67,0.01,-0.01
2017.05.12,12458.39,9124.00,9908.67,9225.83,9916.67,0.01,0.00
2017.05.15,12456.55,9122.24,9921.35,9190.00,9925.00,0.01,0.00
2017.05.16,12484.02,9110.00,9995.49,9191.67,9928.33,0.01,-0.01
2017.05.17,12515.04,9113.38,10078.49,9190.83,9938.33,0.01,-0.01
2017.05.18,12550.48,9112.05,10129.87,9191.67,9955.00,0.01,-0.02
2017.05.19,12581.99,9112.00,10140.74,9171.67,10050.00,0.01,-0.01
2017.05.22,12578.97,9111.22,10185.44,9185.00,10046.67,0.01,-0.01
2017.05.23,12605.26,9113.00,10245.75,9147.50,10108.33,0.00,-0.01
2017.05.24,12595.94,9105.09,10211.35,9103.33,10136.67,0.00,-0.01
2017.05.26,12470.07,9020.02,10115.05,9073.33,10070.00,0.01,0.00
2017.05.29,12479.44,9020.02,10098.81,9041.67,10078.33,0.00,0.00
2017.05.30,12465.58,9010.00,10087.60,9036.67,10073.33,0.00,0.00
2017.05.31,12371.70,8961.14,10012.28,9066.67,10070.00,0.01,0.01
2017.06.01,12465.81,9005.00,10104.51,9093.33,10100.00,0.01,0.00
2017.06.02,12409.00,8961.00,10053.35,9058.33,10050.00,0.01,0.00
2017.06.05,12422.32,8980.17,10073.06,9021.67,10031.67,0.00,0.00
2017.06.06,12388.33,8940.00,10056.61,9006.67,9988.33,0.01,-0.01
2017.06.07,12418.88,8950.07,10075.99,9005.00,10015.83,0.01,-0.01
2017.06.08,12408.46,8955.15,10045.00,8988.33,10035.00,0.00,0.00
2017.06.09,12421.59,8960.00,10061.19,9003.33,10018.33,0.00,0.00
2017.06.12,12387.18,8962.36,10016.33,9013.33,10028.33,0.01,0.00
2017.06.13,12397.01,8962.00,10056.26,9093.33,10033.33,0.01,0.00
2017.06.14,12400.68,8965.12,10056.18,9080.00,10038.33,0.01,0.00
2017.06.15,12425.60,8985.00,10065.89,9083.33,10040.83,0.01,0.00
2017.06.16,12419.04,8985.00,10032.65,9110.00,10064.17,0.01,0.00
2017.06.19,12410.15,8987.12,10035.92,9093.33,10088.33,0.01,0.01
2017.06.20,12424.40,8987.00,10064.54,9120.00,10113.33,0.01,0.00
2017.06.21,12378.26,8980.02,10018.11,9098.33,10080.00,0.01,0.01
2017.06.23,12404.07,8995.00,10046.52,9098.33,10080.00,0.01,0.00
2017.06.27,12411.23,8998.12,10066.19,9098.33,10080.00,0.01,0.00
2017.06.28,12406.42,8968.60,10114.79,9095.00,10095.00,0.01,0.00
2017.06.29,12481.18,8995.00,10231.81,9093.33,10085.83,0.01,-0.01
2017.06.30,12512.85,8998.00,10269.42,9095.00,10258.33,0.01,0.00
2017.07.03,12521.10,8999.00,10269.66,9135.00,10345.00,0.01,0.01
2017.07.04,12498.98,9000.00,10232.10,9134.17,10331.67,0.01,0.01
2017.07.05,12505.92,9005.00,10237.78,9135.00,10331.67,0.01,0.01
2017.07.06,12484.36,9010.55,10208.05,9165.00,10365.00,0.02,0.02
2017.07.07,12506.47,9010.00,10257.88,9163.33,10360.00,0.02,0.01
2017.07.10,12518.01,9013.35,10286.04,9171.67,10388.33,0.02,0.01
2017.07.11,12509.50,9017.00,10267.66,9188.33,10381.67,0.02,0.01
2017.07.12,12515.87,9019.28,10286.48,9189.17,10381.67,0.02,0.01
2017.07.13,12550.41,9025.38,10333.15,9189.17,10400.00,0.02,0.01
2017.07.14,12545.53,9030.00,10333.15,9181.67,10400.00,0.02,0.01
2017.07.17,12546.97,9023.53,10300.36,9185.00,10416.67,0.02,0.01
2017.07.18,12582.34,9025.00,10344.46,9180.83,10393.33,0.02,0.00
2017.07.19,12627.89,9030.38,10434.60,9166.67,10498.33,0.01,0.01
2017.07.20,12624.07,9035.06,10420.13,9156.67,10478.33,0.01,0.01
2017.07.21,12603.26,9035.00,10376.69,9150.00,10513.33,0.01,0.01
2017.07.24,12664.16,9034.01,10517.38,9150.00,10513.33,0.01,0.00
2017.07.25,12679.30,9035.00,10523.97,9146.67,10513.33,0.01,0.00
2017.07.26,12670.06,9033.00,10563.19,9105.83,10505.00,0.01,-0.01
2017.07.27,12646.97,9020.35,10503.30,9087.50,10553.33,0.01,0.00
2017.07.28,12668.44,9010.00,10536.29,9069.17,10583.33,0.01,0.00
2017.07.31,12650.22,9000.25,10556.40,9047.50,10618.33,0.01,0.01
2017.08.01,12655.66,8990.00,10542.57,9047.50,10591.67,0.01,0.00
2017.08.02,12648.88,8985.18,10536.92,9047.50,10591.67,0.01,0.01
2017.08.03,12689.67,8983.27,10626.32,9047.50,10591.67,0.01,0.00
2017.08.04,12690.59,8985.00,10656.21,9047.50,10591.67,0.01,-0.01
2017.08.07,12666.38,8958.35,10631.77,9029.17,10615.00,0.01,0.00
2017.08.08,12625.88,8958.00,10567.75,9050.83,10593.33,0.01,0.00
2017.08.09,12694.73,8997.65,10629.82,9062.50,10601.67,0.01,0.00
2017.08.10,12669.09,8995.48,10552.60,9053.33,10611.67,0.01,0.01
2017.08.11,12619.72,8960.00,10511.87,9055.00,10616.67,0.01,0.01
2017.08.14,12692.20,9000.50,10589.09,9055.00,10616.67,0.01,0.00
2017.08.16,12624.02,8970.00,10534.37,9055.00,10616.67,0.01,0.01
2017.08.17,12599.09,8968.57,10502.19,9039.17,10600.00,0.01,0.01
2017.08.18,12593.80,8960.00,10480.51,9052.50,10600.00,0.01,0.01
2017.08.21,12640.35,8970.93,10531.87,9052.50,10600.00,0.01,0.01
2017.08.22,12649.95,8975.00,10555.50,9052.50,10600.00,0.01,0.00
2017.08.23,12650.64,8980.38,10570.81,9052.50,10600.00,0.01,0.00
2017.08.24,12669.43,8987.86,10604.77,9052.50,10600.00,0.01,0.00
2017.08.25,12678.99,8990.00,10613.60,9052.50,10600.00,0.01,0.00
2017.08.28,12696.65,8996.60,10623.18,9055.00,10625.00,0.01,0.00
2017.08.29,12757.28,8999.16,10731.50,9055.00,10628.33,0.01,-0.01
2017.08.30,12800.83,8996.15,10838.56,9061.67,10631.67,0.01,-0.02
2017.08.31,12758.47,8996.00,10719.63,9061.67,10630.00,0.01,-0.01
2017.09.04,12754.97,8999.03,10726.84,9053.33,10630.00,0.01,-0.01
2017.09.05,12742.18,8990.00,10716.08,9053.33,10630.00,0.01,-0.01
2017.09.06,12747.60,8990.00,10689.11,9053.33,10630.00,0.01,-0.01
2017.09.07,12772.42,8988.99,10724.76,9053.33,10630.00,0.01,-0.01
2017.09.08,12807.27,8992.00,10764.32,9063.33,10630.00,0.01,-0.01
2017.09.11,12869.85,8995.64,10848.75,9046.67,10713.33,0.01,-0.01
2017.09.12,12829.73,8997.00,10793.70,9046.67,10713.33,0.01,-0.01
2017.09.13,12798.88,8999.69,10739.32,9035.00,10688.33,0.00,0.00
2017.09.14,12814.04,8998.94,10779.83,9035.00,10688.33,0.00,-0.01
2017.09.15,12760.53,8990.00,10684.61,9035.00,10688.33,0.01,0.00
2017.09.18,12814.25,9000.00,10766.70,9035.00,10688.33,0.00,-0.01
2017.09.19,12805.42,8998.00,10750.81,9047.50,10697.50,0.01,-0.01
2017.09.20,12810.12,9000.39,10775.27,9035.00,10688.33,0.00,-0.01
2017.09.21,12822.67,9000.00,10806.30,9035.00,10688.33,0.00,-0.01
2017.09.22,12764.38,8996.00,10837.38,9035.00,10688.33,0.00,-0.01
2017.09.25,12796.85,8994.70,10758.56,9035.00,10688.33,0.00,-0.01
2017.09.26,12754.85,8997.63,10677.48,9047.50,10720.00,0.01,0.00
2017.09.27,12719.79,8995.93,10603.51,9052.50,10733.33,0.01,0.01
2017.09.28,12663.48,8976.34,10539.13,9048.33,10726.67,0.01,0.02
2017.09.29,12684.37,8985.00,10582.53,9053.33,10698.33,0.01,0.01
2017.10.03,12682.52,8999.23,10568.69,9056.67,10701.69,0.01,0.01
2017.10.04,12680.90,8999.00,10576.53,9069.17,10721.67,0.01,0.01
2017.10.05,12695.93,8997.08,10604.86,9069.17,10721.67,0.01,0.01
2017.10.06,12675.92,8997.00,10564.28,9079.17,10741.67,0.01,0.02
2017.10.09,12650.52,8998.38,10534.40,9068.33,10625.00,0.01,0.01
2017.10.10,12652.80,9000.00,10536.30,9068.33,10625.00,0.01,0.01
2017.10.11,12696.49,8991.05,10606.74,9065.00,10623.33,0.01,0.00
2017.10.12,12712.63,8993.47,10639.28,9058.33,10641.67,0.01,0.00
2017.10.13,12727.33,8997.00,10666.84,9058.33,10641.67,0.01,0.00
2017.10.16,12719.98,8990.87,10618.22,9058.33,10641.67,0.01,0.00
2017.10.17,12722.23,8995.00,10616.80,9051.67,10653.33,0.01,0.00
2017.10.18,12686.17,8993.14,10575.03,9051.67,10653.33,0.01,0.01
2017.10.19,12677.24,8995.14,10568.38,9050.00,10646.67,0.01,0.01
2017.10.20,12706.40,8996.13,10646.02,9050.00,10646.67,0.01,0.00
2017.10.23,12697.15,8998.25,10634.14,9040.83,10651.67,0.00,0.00
2017.10.24,12667.39,8999.31,10565.19,9048.33,10651.67,0.01,0.01
2017.10.25,12673.05,8997.36,10581.79,9046.67,10645.00,0.01,0.01
2017.10.26,12676.47,8996.12,10601.93,9046.67,10645.00,0.01,0.00
2017.10.27,12696.78,8998.22,10575.61,9049.17,10655.00,0.01,0.01
2017.10.30,12613.84,8997.17,10441.22,9045.83,10635.83,0.01,0.02
2017.10.31,12631.70,9000.00,10450.80,9045.83,10635.83,0.01,0.02
2017.11.01,12637.19,8996.45,10470.08,9048.33,10635.83,0.01,0.02
2017.11.02,12639.29,8995.27,10445.31,9043.33,10640.00,0.01,0.02
2017.11.03,12637.77,9000.00,10480.50,9038.33,10654.17,0.00,0.02
2017.11.06,12625.96,8997.02,10487.83,9035.83,10645.00,0.00,0.01
2017.11.07,12606.00,8997.00,10427.53,9029.17,10561.67,0.00,0.01
2017.11.08,12624.67,9016.00,10424.30,9027.50,10616.67,0.00,0.02
2017.11.09,12619.14,9001.78,10433.06,9025.33,10632.67,0.00,0.02
2017.11.10,12631.97,9000.00,10467.00,9025.33,10632.67,0.00,0.02
2017.11.13,12634.43,9002.22,10491.19,9021.00,10614.17,0.00,0.01
2017.11.14,12634.90,9002.00,10492.73,9018.50,10570.00,0.00,0.01
2017.11.15,12665.02,9005.11,10576.49,9013.83,10620.00,0.00,0.00
2017.11.16,12725.16,9006.18,10663.32,9013.83,10620.00,0.00,0.00
2017.11.17,12691.75,9006.00,10600.96,9017.17,10655.00,0.00,0.01
2017.11.20,12699.28,9000.58,10616.18,9015.83,10641.67,0.00,0.00
2017.11.21,12698.39,9000.00,10602.91,9015.83,10641.67,0.00,0.00
2017.11.22,12681.20,9002.62,10549.27,9013.83,10628.33,0.00,0.01
2017.11.23,12697.70,9000.05,10574.16,9016.33,10621.67,0.00,0.00
2017.11.24,12697.62,9000.00,10574.10,9016.33,10621.67,0.00,0.00
2017.11.27,12702.30,9003.32,10578.00,9025.00,10611.67,0.00,0.00
2017.11.28,12784.41,9003.00,10760.38,9028.00,10690.00,0.00,-0.01
2017.11.29,12763.61,9004.60,10704.68,9028.00,10690.00,0.00,0.00
2017.11.30,12755.41,9005.00,10650.22,9033.33,10648.33,0.00,0.00
2017.12.04,12771.96,9003.08,10700.17,9035.83,10668.33,0.00,0.00
2017.12.05,12753.33,9005.00,10684.44,9035.83,10668.33,0.00,0.00
2017.12.06,12752.46,9004.77,10667.95,9034.67,10669.17,0.00,0.00
2017.12.07,12729.25,9002.63,10638.42,9060.83,10671.67,0.01,0.00
2017.12.08,12716.38,9005.00,10613.29,9060.83,10678.33,0.01,0.01
2017.12.11,12698.64,9003.16,10571.50,9101.67,10675.00,0.01,0.01
2017.12.12,12715.69,9005.00,10622.30,9082.50,10685.00,0.01,0.01
2017.12.13,12708.30,9006.13,10596.61,9076.67,10690.00,0.01,0.01
2017.12.14,12698.05,9006.91,10570.51,9076.67,10690.00,0.01,0.01
2017.12.15,12742.56,9007.00,10668.80,9082.50,10691.67,0.01,0.00
2017.12.18,12738.11,9008.19,10635.06,9078.33,10691.67,0.01,0.01
2017.12.19,12728.65,9008.00,10624.93,9076.67,10681.67,0.01,0.01
2017.12.20,12726.58,9000.82,10641.68,9076.67,10681.67,0.01,0.00
2017.12.21,12741.93,9003.85,10665.07,9075.83,10681.67,0.01,0.00
2017.12.22,12747.52,9003.00,10676.66,9075.83,10681.67,0.01,0.00
2017.12.26,12744.03,9001.78,10669.81,9073.33,10681.67,0.01,0.00
2017.12.27,12759.01,9003.57,10682.35,9073.33,10681.67,0.01,0.00
2017.12.28,12767.45,9004.33,10710.65,9073.33,10681.67,0.01,0.00
2017.12.29,12795.32,9006.36,10748.19,9073.33,10681.67,0.01,-0.01
2018.01.02,12821.97,9003.34,10797.71,9075.00,10689.17,0.01,-0.01
2018.01.03,12857.41,9003.00,10862.12,9076.67,10687.50,0.01,-0.02
2018.01.04,12837.64,9000.61,10821.44,9069.17,10720.00,0.01,-0.01
2018.01.05,12857.29,9005.00,10864.54,9069.17,10720.00,0.01,-0.01
2018.01.08,12842.84,8999.16,10839.49,9069.17,10720.00,0.01,-0.01
2018.01.09,12816.51,8999.00,10774.50,9066.33,10733.33,0.01,0.00
2018.01.10,12791.76,8998.13,10736.57,9066.67,10733.33,0.01,0.00
2018.01.11,12832.33,8996.49,10788.59,9064.67,10755.00,0.01,0.00
2018.01.12,12800.79,8996.00,10810.50,9064.67,10755.00,0.01,-0.01
2018.01.15,12892.69,8997.19,10920.02,9064.67,10755.00,0.01,-0.02
2018.01.16,12893.70,8998.00,10920.88,9065.83,10863.33,0.01,-0.01
2018.01.17,12940.82,8995.13,11001.05,9062.50,10889.17,0.01,-0.01
2018.01.18,12841.61,8996.19,10978.05,9062.50,10889.17,0.01,-0.01
2018.01.19,12959.49,8996.00,11006.60,9062.50,10889.17,0.01,-0.01
2018.01.22,12987.01,9001.36,11031.17,9062.50,10889.17,0.01,-0.01
2018.01.23,12980.35,9001.00,11016.33,9062.50,10889.17,0.01,-0.01
2018.01.24,12983.05,9004.07,11029.09,9067.50,11000.00,0.01,0.00
2018.01.25,13048.27,9002.14,11119.45,9067.50,11000.00,0.01,-0.01
2018.01.26,13095.28,9002.00,11168.79,9067.50,11000.00,0.01,-0.02
2018.01.29,13106.52,9004.11,11197.52,9073.33,11141.67,0.01,-0.01
2018.01.30,13081.55,9005.00,11147.29,9073.33,11141.67,0.01,0.00
2018.01.31,13100.79,9003.02,11182.65,9076.67,11231.67,0.01,0.00
2018.02.01,13120.02,9004.06,11216.36,9076.67,11231.67,0.01,0.00
2018.02.02,13105.21,9004.00,11218.09,9076.67,11231.67,0.01,0.00
2018.02.05,13128.55,9006.17,11250.51,9076.67,11231.67,0.01,0.00
2018.02.06,13101.01,9006.00,11203.46,9076.67,11231.67,0.01,0.00
2018.02.07,13067.17,9001.29,11097.70,9076.67,11231.67,0.01,0.01
2018.02.08,13054.45,9000.37,11104.65,9076.67,11231.67,0.01,0.01
2018.02.09,13004.95,9003.00,11030.47,9076.67,11231.67,0.01,0.02
2018.02.12,12995.93,8996.00,11040.80,9076.67,11231.67,0.01,0.02
2018.02.13,13008.72,8996.00,11031.80,9076.67,11231.67,0.01,0.02
2018.02.14,13052.22,9000.73,11100.60,9077.50,11255.00,0.01,0.01
2018.02.15,13052.46,8999.46,11112.53,9077.50,11255.00,0.01,0.01
2018.02.16,13125.86,8999.00,11242.45,9077.50,11255.00,0.01,0.00
2018.02.19,13140.67,9001.83,11219.89,9075.83,11263.33,0.01,0.00
2018.02.20,13145.29,9005.00,11223.83,9075.83,11263.33,0.01,0.00
2018.02.21,13068.93,9000.56,11106.69,9075.83,11263.33,0.01,0.01
2018.02.22,13050.85,9002.18,11083.48,9075.83,11263.33,0.01,0.02
2018.02.23,13034.94,9000.00,11048.40,9075.83,11263.33,0.01,0.02
2018.02.26,13053.97,8999.03,11067.90,9075.83,11263.33,0.01,0.02
2018.02.27,13077.12,9000.00,11088.00,9074.17,11266.67,0.01,0.02
2018.02.28,13064.22,9001.57,11072.84,9074.17,11266.67,0.01,0.02
2018.03.01,13020.28,9005.05,10998.76,9073.33,11201.67,0.01,0.02
2018.03.02,12999.59,9005.00,10959.98,9073.33,11201.67,0.01,0.02
2018.03.05,13059.33,9006.29,11088.55,9073.33,11201.67,0.01,0.01
2018.03.06,13057.52,9005.00,11082.45,9069.17,11228.33,0.01,0.01
2018.03.07,13092.03,9003.48,11174.21,9066.67,11186.67,0.01,0.00
2018.03.08,13104.23,9006.39,11183.24,9066.67,11186.67,0.01,0.00
2018.03.09,13085.44,9006.00,11186.35,9066.67,11213.33,0.01,0.00
2018.03.12,13046.42,9004.01,11066.83,9066.67,11213.33,0.01,0.01
2018.03.13,13044.04,9000.03,11071.84,9066.67,11213.33,0.01,0.01
2018.03.14,13060.38,9002.24,11142.98,9066.67,11213.33,0.01,0.01
2018.03.15,13097.15,9003.82,11136.82,9066.67,11213.33,0.01,0.01
2018.03.16,13084.01,9003.00,11110.60,9066.67,11213.33,0.01,0.01
2018.03.19,13081.66,9004.54,11076.48,9060.83,11151.67,0.01,0.01
2018.03.20,13071.40,9004.00,11083.02,9060.83,11151.67,0.01,0.01
2018.03.21,13061.58,9002.48,11051.43,9059.17,11058.33,0.01,0.00
2018.03.22,13061.18,9003.09,11061.19,9058.33,11091.67,0.01,0.00
2018.03.23,13093.75,9003.00,11088.10,9058.33,11091.67,0.01,0.00
2018.03.26,13103.31,9001.86,11113.69,9058.33,11116.67,0.01,0.00
2018.03.27,13141.32,9001.00,11171.14,9058.33,11116.67,0.01,0.00
2018.03.28,13110.34,8990.18,11126.25,9058.33,11116.67,0.01,0.00
2018.03.29,13111.04,8995.13,11152.15,9058.33,11116.67,0.01,0.00
2018.03.30,13075.72,8995.00,11082.74,9058.33,11116.67,0.01,0.00
2018.04.03,13090.83,9000.90,11095.54,9020.00,11096.67,0.00,0.00
2018.04.04,13079.84,9005.28,11083.71,9020.00,11096.67,0.00,0.00
2018.04.05,13070.18,9004.19,11053.54,9020.00,11096.67,0.00,0.00
2018.04.06,13068.09,9005.00,11040.13,9020.00,11096.67,0.00,0.01
2018.04.09,13011.76,8985.06,10992.32,9020.00,11096.67,0.00,0.01
2018.04.10,13057.38,9001.00,11074.83,9020.00,11096.67,0.00,0.00
2018.04.11,13077.29,8996.35,11120.39,9020.00,11096.67,0.00,0.00
2018.04.12,13106.22,9000.97,11146.80,9011.67,11141.67,0.00,0.00
2018.04.13,13091.33,9000.00,11090.70,9011.67,11141.67,0.00,0.00
2018.04.16,13085.55,8997.10,11081.73,9011.67,11141.67,0.00,0.01
2018.04.17,13109.52,9000.00,11133.00,9011.67,11141.67,0.00,0.00
2018.04.18,13114.77,8998.26,11119.16,9008.33,11141.67,0.00,0.00
2018.04.19,13105.18,9000.02,11149.23,9013.33,11151.67,0.00,0.00
2018.04.20,13104.71,9000.00,11143.80,9013.33,11151.67,0.00,0.00
2018.04.23,13067.67,9002.34,11080.98,9013.33,11151.67,0.00,0.01
2018.04.24,13023.07,9002.00,11016.64,9005.00,11075.00,0.00,0.01
2018.04.25,13004.71,8998.55,10989.92,9005.00,11075.00,0.00,0.01
2018.04.26,13001.06,9001.13,10967.88,9005.00,11075.00,0.00,0.01
2018.04.27,12996.65,9002.81,10954.62,9005.00,11075.00,0.00,0.01
2018.04.30,12942.26,9001.46,10864.75,9005.00,11075.00,0.00,0.02
2018.05.02,12913.14,9001.00,10846.39,9013.33,10966.67,0.00,0.01
2018.05.03,12892.02,9000.45,10806.84,9013.33,10966.67,0.00,0.01
2018.05.04,12883.87,9000.00,10792.80,9013.33,10966.67,0.00,0.02
2018.05.07,12884.03,9003.11,10775.83,9025.00,10979.17,0.00,0.02
2018.05.08,12861.88,9004.37,10717.00,9025.00,10979.17,0.00,0.02
2018.05.09,12846.88,9002.15,10685.56,9020.00,10708.33,0.00,0.00
2018.05.10,12844.73,9003.34,10695.06,9020.00,10708.33,0.00,0.00
2018.05.11,12854.07,9003.00,10693.76,9020.00,10708.33,0.00,0.00
2018.05.14,12869.97,8994.87,10734.48,9020.00,10708.33,0.00,0.00
2018.05.15,12880.13,8994.00,10782.01,9020.00,10708.33,0.00,-0.01
2018.05.16,12858.14,9002.94,10698.19,9020.00,10708.33,0.00,0.00
2018.05.17,12799.68,9000.19,10605.82,9005.00,10641.67,0.00,0.00
2018.05.18,12799.13,9000.00,10624.50,9005.00,10641.67,0.00,0.00
2018.05.21,12788.05,8999.83,10602.70,9005.00,10641.67,0.00,0.00
2018.05.22,12765.81,8999.00,10581.92,9005.00,10641.67,0.00,0.01
2018.05.23,12804.27,9002.17,10617.16,9005.00,10641.67,0.00,0.00
2018.05.24,12764.96,9002.00,10539.54,9013.33,10573.33,0.00,0.00
2018.05.28,12695.75,8952.09,10451.56,8995.00,10483.33,0.00,0.00
2018.05.29,12765.87,9001.53,10509.28,9010.83,10490.00,0.00,0.00
2018.05.30,12692.59,8996.48,10398.14,9010.83,10490.00,0.00,0.01
2018.05.31,12728.72,9000.78,10469.72,9010.83,10490.00,0.00,0.00
2018.06.01,12749.86,9000.00,10529.10,9010.83,10490.00,0.00,0.00
2018.06.04,12692.94,8953.79,10448.18,9010.83,10490.00,0.01,0.00
2018.06.05,12767.66,9000.00,10563.30,9010.83,10490.00,0.00,-0.01
2018.06.06,12755.08,9005.70,10514.15,9026.67,10541.67,0.00,0.00
2018.06.07,12786.95,9003.33,10592.41,9026.67,10541.67,0.00,0.00
2018.06.08,12812.45,9003.00,10655.95,9026.67,10541.67,0.00,-0.01
2018.06.11,12766.61,8995.28,10573.05,9014.17,10600.00,0.00,0.00
2018.06.13,12782.84,9000.02,10609.23,9014.17,10600.00,0.00,0.00
2018.06.14,12769.69,9001.03,10588.82,9014.17,10600.00,0.00,0.00
2018.06.18,12702.84,9002.43,10439.22,9010.83,10543.33,0.00,0.01
2018.06.19,12702.88,9001.49,10453.43,9010.83,10543.33,0.00,0.01
2018.06.20,12673.34,9003.49,10384.63,9010.83,10543.33,0.00,0.02
2018.06.21,12674.02,9002.22,10422.77,9010.83,10543.33,0.00,0.01
2018.06.22,12660.23,9003.05,10387.71,9040.00,10466.67,0.00,0.01
2018.06.25,12709.70,9004.48,10488.41,9091.67,10683.33,0.01,0.02
2018.06.26,12706.47,9005.00,10535.85,9091.67,10683.33,0.01,0.01
2018.06.27,12706.10,9005.81,10511.59,9091.67,10683.33,0.01,0.02
2018.06.28,12679.88,9003.33,10458.27,9091.67,10630.00,0.01,0.02
2018.06.29,12648.50,9003.00,10428.17,9091.67,10630.00,0.01,0.02
2018.07.02,12665.47,9004.49,10497.44,9101.67,10588.33,0.01,0.01
2018.07.03,12658.41,9005.00,10480.92,9101.67,10588.33,0.01,0.01
2018.07.04,12667.01,9006.84,10506.47,9101.67,10588.33,0.01,0.01
2018.07.05,12664.53,9005.08,10504.42,9123.33,10563.33,0.01,0.01
2018.07.06,12686.82,9005.00,10543.95,9123.33,10563.33,0.01,0.00
2018.07.09,12696.05,9008.50,10561.57,9123.33,10563.33,0.01,0.00
2018.07.10,12738.76,9010.42,10622.38,9123.33,10563.33,0.01,-0.01
2018.07.11,12692.62,9009.35,10552.65,9123.33,10563.33,0.01,0.00
2018.07.12,12686.49,9010.12,10573.38,9123.33,10563.33,0.01,0.00
2018.07.13,12655.65,9010.00,10503.86,9123.33,10563.33,0.01,0.01
2018.07.16,12629.81,9008.49,10488.59,9103.33,10521.67,0.01,0.00
2018.07.17,12693.15,9017.00,10567.93,9103.33,10521.67,0.01,0.00
2018.07.18,12683.23,9015.14,10554.02,9103.33,10521.67,0.01,0.00
2018.07.19,12620.90,9016.27,10468.79,9103.33,10521.67,0.01,0.01
2018.07.20,12597.15,9014.48,10445.98,9093.33,10496.67,0.01,0.00
2018.07.23,12618.93,9012.04,10517.05,9085.00,10528.33,0.01,0.00
2018.07.24,12663.56,9012.00,10558.46,9085.00,10528.33,0.01,0.00
2018.07.25,12659.72,9010.48,10547.67,9085.00,10528.33,0.01,0.00
2018.07.26,12664.93,9013.01,10536.21,9085.00,10528.33,0.01,0.00
2018.07.27,12674.42,9015.29,10562.32,9085.00,10528.33,0.01,0.00
2018.07.30,12618.97,9010.10,10474.24,9069.17,10583.33,0.01,0.01
